athlete_id,school_slug,name_slug,gender,region,tfrrs_url
9192700,Oklahoma_State,Alex_Riley,m,west,https://www.tfrrs.org/athletes/9192700/Oklahoma_State/Alex_Riley
9239359,Washington,Tyler_Bilyard,m,west,https://www.tfrrs.org/athletes/9239359/Washington/Tyler_Bilyard
8592989,Stanford,Leo_Young,m,west,https://www.tfrrs.org/athletes/8592989/Stanford/Leo_Young
8239794,Stanford,Zane_Bergen,m,west,https://www.tfrrs.org/athletes/8239794/Stanford/Zane_Bergen
8896917,Oklahoma_State,Oliver_Patton,m,west,https://www.tfrrs.org/athletes/8896917/Oklahoma_State/Oliver_Patton
8587815,Wisconsin,Matan_Ivri,m,west,https://www.tfrrs.org/athletes/8587815/Wisconsin/Matan_Ivri
9188567,Stanford,Evan_Noonan,m,west,https://www.tfrrs.org/athletes/9188567/Stanford/Evan_Noonan
8900350,North_Dakota,Louis-Lys_Fanucchi,m,west,https://www.tfrrs.org/athletes/8900350/North_Dakota/Louis-Lys_Fanucchi
9196416,Illinois,Pol_Molins,m,west,https://www.tfrrs.org/athletes/9196416/Illinois/Pol_Molins
8647595,Oklahoma_State,Brian_Musau,m,west,https://www.tfrrs.org/athletes/8647595/Oklahoma_State/Brian_Musau
8983848,Northern_Arizona,Clay_Shively,m,west,https://www.tfrrs.org/athletes/8983848/Northern_Arizona/Clay_Shively
8583843,Montana_State,Harvey_Cramb,m,west,https://www.tfrrs.org/athletes/8583843/Montana_State/Harvey_Cramb
8617891,Air_Force,Dominykas_Remeikis,m,west,https://www.tfrrs.org/athletes/8617891/Air_Force/Dominykas_Remeikis
8587816,Wisconsin,Liam_Newhart,m,west,https://www.tfrrs.org/athletes/8587816/Wisconsin/Liam_Newhart
8603466,Iowa_State,Devan_Kipyego,m,west,https://www.tfrrs.org/athletes/8603466/Iowa_State/Devan_Kipyego
8946539,New_Mexico,Collins_Kiprotich,m,west,https://www.tfrrs.org/athletes/8946539/New_Mexico/Collins_Kiprotich
9020102,New_Mexico,Joshua_Abraham,m,west,https://www.tfrrs.org/athletes/9020102/New_Mexico/Joshua_Abraham
8255866,Kansas,Tanner_Talley,m,west,https://www.tfrrs.org/athletes/8255866/Kansas/Tanner_Talley
8273674,Air_Force,Ben_Scheller,m,west,https://www.tfrrs.org/athletes/8273674/Air_Force/Ben_Scheller
9287591,Arizona,Vincent_Gwachi,m,west,https://www.tfrrs.org/athletes/9287591/Arizona/Vincent_Gwachi
